account_symbol,symbol,decision_session,decision_time_utc,action,target_weight,status,reason,strategy_id,experiment_id,raw_signal,metadata,rebalance_status
JPM,JPM,2024-02-23,2024-02-23T21:00:00+00:00,HOLD,1.0,success,TradingAgents structured decision,tradingagents,M0_original_prompt_2024H1,HOLD,"{'wall_clock_seconds': 289.6014029160142, 'run_context': {'mode': 'historical', 'as_of': '2024-02-23T21:00:00+00:00'}, 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-02-23', 'last_observation_time_utc': '2024-02-23T21:00:00+00:00', 'row_count': 286, 'sha256': '119cfff2e32373a1718bb0116f7d76bd77bb3a53e596b904647b6bd467665efa'}, 'report_path': 'strategy/cases/JPM/2024-02-23/reports', 'source_audit_path': 'strategy/cases/JPM/2024-02-23/source_audit.json', 'cache_key': 'dd554a61ddd3bb5079aab95b4781bf67c3f5d2ec04d1c250bdb8c48b78a584c0', 'cache_status': 'miss', 'model_config': {'llm_provider': 'deepseek', 'quick_think_llm': 'deepseek-v4-flash', 'deep_think_llm': 'deepseek-v4-flash', 'backend_url': None, 'deepseek_thinking': 'disabled', 'temperature': 0.0, 'llm_max_retries': None, 'selected_analysts': ['market', 'social', 'news', 'fundamentals'], 'output_language': 'English', 'research_depth': 'medium', 'max_debate_rounds': 3, 'max_risk_discuss_rounds': 3, 'max_recur_limit': 100, 'news_article_limit': 20, 'global_news_article_limit': 10, 'global_news_lookback_days': 7, 'global_news_queries': ['Federal Reserve interest rates inflation', 'S&P 500 earnings GDP economic outlook', 'geopolitical risk trade war sanctions', 'ECB Bank of England BOJ central bank policy', 'oil commodities supply chain energy'], 'data_vendors': {'core_stock_apis': 'yfinance', 'technical_indicators': 'yfinance', 'fundamental_data': 'yfinance', 'news_data': 'yfinance', 'macro_data': 'fred', 'prediction_markets': 'polymarket'}, 'tool_vendors': {}, 'benchmark_ticker': None, 'benchmark_map': {'.NS': '^NSEI', '.BO': '^BSESN', '.T': '^N225', '.HK': '^HSI', '.L': '^FTSE', '.TO': '^GSPTSE', '.AX': '^AXJO', '.SS': '000001.SS', '.SZ': '399001.SZ', '': 'SPY'}, 'memory_mode': 'experiment', 'memory_log_max_entries': None, 'memory_holding_horizon_sessions': 5, 'memory_outcome_price_mode': 'adjusted_close', 'checkpoint_enabled': False, 'point_in_time': True, 'execution_data_source': 'snapshot', 'graph_config_sha256': '5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e'}, 'decision_prefix_sha256': 'cd96de242d9c96f0fe604b24048562c4cbe8ac96b77bd8b60662c1e731c0672d'}",noop
JPM,JPM,2024-03-01,2024-03-01T21:00:00+00:00,HOLD,1.0,success,TradingAgents structured decision,tradingagents,M0_original_prompt_2024H1,HOLD,"{'wall_clock_seconds': 348.18877758301096, 'run_context': {'mode': 'historical', 'as_of': '2024-03-01T21:00:00+00:00'}, 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-03-01', 'last_observation_time_utc': '2024-03-01T21:00:00+00:00', 'row_count': 291, 'sha256': 'fa3330ddbe8beaa4342526e93f1d64ba4137fda4d31e20c613e963089b06fc02'}, 'report_path': 'strategy/cases/JPM/2024-03-01/reports', 'source_audit_path': 'strategy/cases/JPM/2024-03-01/source_audit.json', 'cache_key': 'c21e07b23e18d8c35db1589198fcf01831b4bb8646d5e28644fc7eae2202f564', 'cache_status': 'miss', 'model_config': {'llm_provider': 'deepseek', 'quick_think_llm': 'deepseek-v4-flash', 'deep_think_llm': 'deepseek-v4-flash', 'backend_url': None, 'deepseek_thinking': 'disabled', 'temperature': 0.0, 'llm_max_retries': None, 'selected_analysts': ['market', 'social', 'news', 'fundamentals'], 'output_language': 'English', 'research_depth': 'medium', 'max_debate_rounds': 3, 'max_risk_discuss_rounds': 3, 'max_recur_limit': 100, 'news_article_limit': 20, 'global_news_article_limit': 10, 'global_news_lookback_days': 7, 'global_news_queries': ['Federal Reserve interest rates inflation', 'S&P 500 earnings GDP economic outlook', 'geopolitical risk trade war sanctions', 'ECB Bank of England BOJ central bank policy', 'oil commodities supply chain energy'], 'data_vendors': {'core_stock_apis': 'yfinance', 'technical_indicators': 'yfinance', 'fundamental_data': 'yfinance', 'news_data': 'yfinance', 'macro_data': 'fred', 'prediction_markets': 'polymarket'}, 'tool_vendors': {}, 'benchmark_ticker': None, 'benchmark_map': {'.NS': '^NSEI', '.BO': '^BSESN', '.T': '^N225', '.HK': '^HSI', '.L': '^FTSE', '.TO': '^GSPTSE', '.AX': '^AXJO', '.SS': '000001.SS', '.SZ': '399001.SZ', '': 'SPY'}, 'memory_mode': 'experiment', 'memory_log_max_entries': None, 'memory_holding_horizon_sessions': 5, 'memory_outcome_price_mode': 'adjusted_close', 'checkpoint_enabled': False, 'point_in_time': True, 'execution_data_source': 'snapshot', 'graph_config_sha256': '5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e'}, 'decision_prefix_sha256': '88d1c58ddc2cab2621ac873e4195ef7398fb50c78592a742cdf33789438bc244'}",noop
JPM,JPM,2024-03-08,2024-03-08T21:00:00+00:00,HOLD,1.0,success,TradingAgents structured decision,tradingagents,M0_original_prompt_2024H1,HOLD,"{'wall_clock_seconds': 286.09166712500155, 'run_context': {'mode': 'historical', 'as_of': '2024-03-08T21:00:00+00:00'}, 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-03-08', 'last_observation_time_utc': '2024-03-08T21:00:00+00:00', 'row_count': 296, 'sha256': 'a8a2ff50b2ad120818e691bba257193e9fb73cf408c440ad6a0af1444c45497b'}, 'report_path': 'strategy/cases/JPM/2024-03-08/reports', 'source_audit_path': 'strategy/cases/JPM/2024-03-08/source_audit.json', 'cache_key': '51312f3dddbf9b9a7f3f1e3e33c1e68ab76fbe97fbd8441decc285ae4c0bdb47', 'cache_status': 'miss', 'model_config': {'llm_provider': 'deepseek', 'quick_think_llm': 'deepseek-v4-flash', 'deep_think_llm': 'deepseek-v4-flash', 'backend_url': None, 'deepseek_thinking': 'disabled', 'temperature': 0.0, 'llm_max_retries': None, 'selected_analysts': ['market', 'social', 'news', 'fundamentals'], 'output_language': 'English', 'research_depth': 'medium', 'max_debate_rounds': 3, 'max_risk_discuss_rounds': 3, 'max_recur_limit': 100, 'news_article_limit': 20, 'global_news_article_limit': 10, 'global_news_lookback_days': 7, 'global_news_queries': ['Federal Reserve interest rates inflation', 'S&P 500 earnings GDP economic outlook', 'geopolitical risk trade war sanctions', 'ECB Bank of England BOJ central bank policy', 'oil commodities supply chain energy'], 'data_vendors': {'core_stock_apis': 'yfinance', 'technical_indicators': 'yfinance', 'fundamental_data': 'yfinance', 'news_data': 'yfinance', 'macro_data': 'fred', 'prediction_markets': 'polymarket'}, 'tool_vendors': {}, 'benchmark_ticker': None, 'benchmark_map': {'.NS': '^NSEI', '.BO': '^BSESN', '.T': '^N225', '.HK': '^HSI', '.L': '^FTSE', '.TO': '^GSPTSE', '.AX': '^AXJO', '.SS': '000001.SS', '.SZ': '399001.SZ', '': 'SPY'}, 'memory_mode': 'experiment', 'memory_log_max_entries': None, 'memory_holding_horizon_sessions': 5, 'memory_outcome_price_mode': 'adjusted_close', 'checkpoint_enabled': False, 'point_in_time': True, 'execution_data_source': 'snapshot', 'graph_config_sha256': '5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e'}, 'decision_prefix_sha256': '60dd85861516ba760671a7ae9d34f7fb5a0c68cfc6aeac552eb6ed1e63295e03'}",noop
JPM,JPM,2024-03-15,2024-03-15T20:00:00+00:00,HOLD,1.0,success,TradingAgents structured decision,tradingagents,M0_original_prompt_2024H1,HOLD,"{'wall_clock_seconds': 309.277388291026, 'run_context': {'mode': 'historical', 'as_of': '2024-03-15T20:00:00+00:00'}, 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-03-15', 'last_observation_time_utc': '2024-03-15T20:00:00+00:00', 'row_count': 301, 'sha256': '70054075b3dd2d1f223ff6027e4c099c546ec0cc1aa195a2fef32967d86bbc5f'}, 'report_path': 'strategy/cases/JPM/2024-03-15/reports', 'source_audit_path': 'strategy/cases/JPM/2024-03-15/source_audit.json', 'cache_key': '9e11aac9df2fc267948c0a11e2b28284ac926c844ba28ff507ee7c4275903a7e', 'cache_status': 'miss', 'model_config': {'llm_provider': 'deepseek', 'quick_think_llm': 'deepseek-v4-flash', 'deep_think_llm': 'deepseek-v4-flash', 'backend_url': None, 'deepseek_thinking': 'disabled', 'temperature': 0.0, 'llm_max_retries': None, 'selected_analysts': ['market', 'social', 'news', 'fundamentals'], 'output_language': 'English', 'research_depth': 'medium', 'max_debate_rounds': 3, 'max_risk_discuss_rounds': 3, 'max_recur_limit': 100, 'news_article_limit': 20, 'global_news_article_limit': 10, 'global_news_lookback_days': 7, 'global_news_queries': ['Federal Reserve interest rates inflation', 'S&P 500 earnings GDP economic outlook', 'geopolitical risk trade war sanctions', 'ECB Bank of England BOJ central bank policy', 'oil commodities supply chain energy'], 'data_vendors': {'core_stock_apis': 'yfinance', 'technical_indicators': 'yfinance', 'fundamental_data': 'yfinance', 'news_data': 'yfinance', 'macro_data': 'fred', 'prediction_markets': 'polymarket'}, 'tool_vendors': {}, 'benchmark_ticker': None, 'benchmark_map': {'.NS': '^NSEI', '.BO': '^BSESN', '.T': '^N225', '.HK': '^HSI', '.L': '^FTSE', '.TO': '^GSPTSE', '.AX': '^AXJO', '.SS': '000001.SS', '.SZ': '399001.SZ', '': 'SPY'}, 'memory_mode': 'experiment', 'memory_log_max_entries': None, 'memory_holding_horizon_sessions': 5, 'memory_outcome_price_mode': 'adjusted_close', 'checkpoint_enabled': False, 'point_in_time': True, 'execution_data_source': 'snapshot', 'graph_config_sha256': '5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e'}, 'decision_prefix_sha256': '7795a0f96e5331b63f819622d66eb82b6638efc6c9d8b72d4c3da85be151baa6'}",noop
JPM,JPM,2024-03-22,2024-03-22T20:00:00+00:00,HOLD,1.0,success,TradingAgents structured decision,tradingagents,M0_original_prompt_2024H1,HOLD,"{'wall_clock_seconds': 548.7175822919817, 'run_context': {'mode': 'historical', 'as_of': '2024-03-22T20:00:00+00:00'}, 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-03-22', 'last_observation_time_utc': '2024-03-22T20:00:00+00:00', 'row_count': 306, 'sha256': 'e74ce8de1fae5aee13692b241387d323e83eabd76ef71661e8a3fa36e1f87d13'}, 'report_path': 'strategy/cases/JPM/2024-03-22/reports', 'source_audit_path': 'strategy/cases/JPM/2024-03-22/source_audit.json', 'cache_key': '320064cff3790012ff975caf41fc8e1c7a4d6950553c9c24376d505e5f7d243a', 'cache_status': 'miss', 'model_config': {'llm_provider': 'deepseek', 'quick_think_llm': 'deepseek-v4-flash', 'deep_think_llm': 'deepseek-v4-flash', 'backend_url': None, 'deepseek_thinking': 'disabled', 'temperature': 0.0, 'llm_max_retries': None, 'selected_analysts': ['market', 'social', 'news', 'fundamentals'], 'output_language': 'English', 'research_depth': 'medium', 'max_debate_rounds': 3, 'max_risk_discuss_rounds': 3, 'max_recur_limit': 100, 'news_article_limit': 20, 'global_news_article_limit': 10, 'global_news_lookback_days': 7, 'global_news_queries': ['Federal Reserve interest rates inflation', 'S&P 500 earnings GDP economic outlook', 'geopolitical risk trade war sanctions', 'ECB Bank of England BOJ central bank policy', 'oil commodities supply chain energy'], 'data_vendors': {'core_stock_apis': 'yfinance', 'technical_indicators': 'yfinance', 'fundamental_data': 'yfinance', 'news_data': 'yfinance', 'macro_data': 'fred', 'prediction_markets': 'polymarket'}, 'tool_vendors': {}, 'benchmark_ticker': None, 'benchmark_map': {'.NS': '^NSEI', '.BO': '^BSESN', '.T': '^N225', '.HK': '^HSI', '.L': '^FTSE', '.TO': '^GSPTSE', '.AX': '^AXJO', '.SS': '000001.SS', '.SZ': '399001.SZ', '': 'SPY'}, 'memory_mode': 'experiment', 'memory_log_max_entries': None, 'memory_holding_horizon_sessions': 5, 'memory_outcome_price_mode': 'adjusted_close', 'checkpoint_enabled': False, 'point_in_time': True, 'execution_data_source': 'snapshot', 'graph_config_sha256': '5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e'}, 'decision_prefix_sha256': 'cac63fbfc02486baafad3bc44606548a6b71279f82b59b3186b7b795d42326a6'}",noop
JPM,JPM,2024-03-28,2024-03-28T20:00:00+00:00,BUY,1.0,success,TradingAgents structured decision,tradingagents,M0_original_prompt_2024H1,BUY,"{'wall_clock_seconds': 278.41772845800733, 'run_context': {'mode': 'historical', 'as_of': '2024-03-28T20:00:00+00:00'}, 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-03-28', 'last_observation_time_utc': '2024-03-28T20:00:00+00:00', 'row_count': 310, 'sha256': '2522b73c76f0f5308cf990733e2a8649e862334fa4d53aa3c9cc88f69ac0e7be'}, 'report_path': 'strategy/cases/JPM/2024-03-28/reports', 'source_audit_path': 'strategy/cases/JPM/2024-03-28/source_audit.json', 'cache_key': 'b69482d047192d69fe0f400fb263596ec5758b91fff7242737f25d0f2c6de8f3', 'cache_status': 'miss', 'model_config': {'llm_provider': 'deepseek', 'quick_think_llm': 'deepseek-v4-flash', 'deep_think_llm': 'deepseek-v4-flash', 'backend_url': None, 'deepseek_thinking': 'disabled', 'temperature': 0.0, 'llm_max_retries': None, 'selected_analysts': ['market', 'social', 'news', 'fundamentals'], 'output_language': 'English', 'research_depth': 'medium', 'max_debate_rounds': 3, 'max_risk_discuss_rounds': 3, 'max_recur_limit': 100, 'news_article_limit': 20, 'global_news_article_limit': 10, 'global_news_lookback_days': 7, 'global_news_queries': ['Federal Reserve interest rates inflation', 'S&P 500 earnings GDP economic outlook', 'geopolitical risk trade war sanctions', 'ECB Bank of England BOJ central bank policy', 'oil commodities supply chain energy'], 'data_vendors': {'core_stock_apis': 'yfinance', 'technical_indicators': 'yfinance', 'fundamental_data': 'yfinance', 'news_data': 'yfinance', 'macro_data': 'fred', 'prediction_markets': 'polymarket'}, 'tool_vendors': {}, 'benchmark_ticker': None, 'benchmark_map': {'.NS': '^NSEI', '.BO': '^BSESN', '.T': '^N225', '.HK': '^HSI', '.L': '^FTSE', '.TO': '^GSPTSE', '.AX': '^AXJO', '.SS': '000001.SS', '.SZ': '399001.SZ', '': 'SPY'}, 'memory_mode': 'experiment', 'memory_log_max_entries': None, 'memory_holding_horizon_sessions': 5, 'memory_outcome_price_mode': 'adjusted_close', 'checkpoint_enabled': False, 'point_in_time': True, 'execution_data_source': 'snapshot', 'graph_config_sha256': '5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e'}, 'decision_prefix_sha256': '7b6a0d1d892d00e6a5fe352eebb17fc0eaa5c5cbce8c5d1d00d18dd372070c24'}",noop
JPM,JPM,2024-04-05,2024-04-05T20:00:00+00:00,HOLD,1.0,success,TradingAgents structured decision,tradingagents,M0_original_prompt_2024H1,HOLD,"{'wall_clock_seconds': 328.8793503330089, 'run_context': {'mode': 'historical', 'as_of': '2024-04-05T20:00:00+00:00'}, 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-04-05', 'last_observation_time_utc': '2024-04-05T20:00:00+00:00', 'row_count': 315, 'sha256': '8d38bf250d9f0624d5f2982b2de6e136644831a737a5a830909c8d42be7ac6b0'}, 'report_path': 'strategy/cases/JPM/2024-04-05/reports', 'source_audit_path': 'strategy/cases/JPM/2024-04-05/source_audit.json', 'cache_key': '26eac2eeab85328cf44294a5f984fd9e5b603ef66bc025860ee3e3a2e0cf8298', 'cache_status': 'miss', 'model_config': {'llm_provider': 'deepseek', 'quick_think_llm': 'deepseek-v4-flash', 'deep_think_llm': 'deepseek-v4-flash', 'backend_url': None, 'deepseek_thinking': 'disabled', 'temperature': 0.0, 'llm_max_retries': None, 'selected_analysts': ['market', 'social', 'news', 'fundamentals'], 'output_language': 'English', 'research_depth': 'medium', 'max_debate_rounds': 3, 'max_risk_discuss_rounds': 3, 'max_recur_limit': 100, 'news_article_limit': 20, 'global_news_article_limit': 10, 'global_news_lookback_days': 7, 'global_news_queries': ['Federal Reserve interest rates inflation', 'S&P 500 earnings GDP economic outlook', 'geopolitical risk trade war sanctions', 'ECB Bank of England BOJ central bank policy', 'oil commodities supply chain energy'], 'data_vendors': {'core_stock_apis': 'yfinance', 'technical_indicators': 'yfinance', 'fundamental_data': 'yfinance', 'news_data': 'yfinance', 'macro_data': 'fred', 'prediction_markets': 'polymarket'}, 'tool_vendors': {}, 'benchmark_ticker': None, 'benchmark_map': {'.NS': '^NSEI', '.BO': '^BSESN', '.T': '^N225', '.HK': '^HSI', '.L': '^FTSE', '.TO': '^GSPTSE', '.AX': '^AXJO', '.SS': '000001.SS', '.SZ': '399001.SZ', '': 'SPY'}, 'memory_mode': 'experiment', 'memory_log_max_entries': None, 'memory_holding_horizon_sessions': 5, 'memory_outcome_price_mode': 'adjusted_close', 'checkpoint_enabled': False, 'point_in_time': True, 'execution_data_source': 'snapshot', 'graph_config_sha256': '5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e'}, 'decision_prefix_sha256': '308c7d18cebad79f435f6c4d438c29dae8015b5add470e866102b29f75aa4cc1'}",noop
JPM,JPM,2024-04-12,2024-04-12T20:00:00+00:00,SELL,0.0,success,TradingAgents structured decision,tradingagents,M0_original_prompt_2024H1,SELL,"{'wall_clock_seconds': 331.7172248749994, 'run_context': {'mode': 'historical', 'as_of': '2024-04-12T20:00:00+00:00'}, 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-04-12', 'last_observation_time_utc': '2024-04-12T20:00:00+00:00', 'row_count': 320, 'sha256': '4d08922799f539d41c9257e6894a58b4f29149a99b355c9edb0c6e676f81d46d'}, 'report_path': 'strategy/cases/JPM/2024-04-12/reports', 'source_audit_path': 'strategy/cases/JPM/2024-04-12/source_audit.json', 'cache_key': '4f08003785aa809461e3b732aae255026805d249571a94242be0b3e8875b9f2a', 'cache_status': 'miss', 'model_config': {'llm_provider': 'deepseek', 'quick_think_llm': 'deepseek-v4-flash', 'deep_think_llm': 'deepseek-v4-flash', 'backend_url': None, 'deepseek_thinking': 'disabled', 'temperature': 0.0, 'llm_max_retries': None, 'selected_analysts': ['market', 'social', 'news', 'fundamentals'], 'output_language': 'English', 'research_depth': 'medium', 'max_debate_rounds': 3, 'max_risk_discuss_rounds': 3, 'max_recur_limit': 100, 'news_article_limit': 20, 'global_news_article_limit': 10, 'global_news_lookback_days': 7, 'global_news_queries': ['Federal Reserve interest rates inflation', 'S&P 500 earnings GDP economic outlook', 'geopolitical risk trade war sanctions', 'ECB Bank of England BOJ central bank policy', 'oil commodities supply chain energy'], 'data_vendors': {'core_stock_apis': 'yfinance', 'technical_indicators': 'yfinance', 'fundamental_data': 'yfinance', 'news_data': 'yfinance', 'macro_data': 'fred', 'prediction_markets': 'polymarket'}, 'tool_vendors': {}, 'benchmark_ticker': None, 'benchmark_map': {'.NS': '^NSEI', '.BO': '^BSESN', '.T': '^N225', '.HK': '^HSI', '.L': '^FTSE', '.TO': '^GSPTSE', '.AX': '^AXJO', '.SS': '000001.SS', '.SZ': '399001.SZ', '': 'SPY'}, 'memory_mode': 'experiment', 'memory_log_max_entries': None, 'memory_holding_horizon_sessions': 5, 'memory_outcome_price_mode': 'adjusted_close', 'checkpoint_enabled': False, 'point_in_time': True, 'execution_data_source': 'snapshot', 'graph_config_sha256': '5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e'}, 'decision_prefix_sha256': 'dda05ef9663d40ece7898f5c96ce3d4d0f42ed511a2f5a12dfb1cb23da0227e6'}",ordered
JPM,JPM,2024-04-19,2024-04-19T20:00:00+00:00,HOLD,0.0,success,TradingAgents structured decision,tradingagents,M0_original_prompt_2024H1,HOLD,"{'wall_clock_seconds': 323.46688137500314, 'run_context': {'mode': 'historical', 'as_of': '2024-04-19T20:00:00+00:00'}, 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-04-19', 'last_observation_time_utc': '2024-04-19T20:00:00+00:00', 'row_count': 325, 'sha256': '3a26f8c45f3948312296fb7bedd633ad9bcf12bf4abb13d4e0f1520218122a7b'}, 'report_path': 'strategy/cases/JPM/2024-04-19/reports', 'source_audit_path': 'strategy/cases/JPM/2024-04-19/source_audit.json', 'cache_key': 'b66e68b505737699ff20492b4a69c4bed8f67e9bebedb21dcb92f87604321c05', 'cache_status': 'miss', 'model_config': {'llm_provider': 'deepseek', 'quick_think_llm': 'deepseek-v4-flash', 'deep_think_llm': 'deepseek-v4-flash', 'backend_url': None, 'deepseek_thinking': 'disabled', 'temperature': 0.0, 'llm_max_retries': None, 'selected_analysts': ['market', 'social', 'news', 'fundamentals'], 'output_language': 'English', 'research_depth': 'medium', 'max_debate_rounds': 3, 'max_risk_discuss_rounds': 3, 'max_recur_limit': 100, 'news_article_limit': 20, 'global_news_article_limit': 10, 'global_news_lookback_days': 7, 'global_news_queries': ['Federal Reserve interest rates inflation', 'S&P 500 earnings GDP economic outlook', 'geopolitical risk trade war sanctions', 'ECB Bank of England BOJ central bank policy', 'oil commodities supply chain energy'], 'data_vendors': {'core_stock_apis': 'yfinance', 'technical_indicators': 'yfinance', 'fundamental_data': 'yfinance', 'news_data': 'yfinance', 'macro_data': 'fred', 'prediction_markets': 'polymarket'}, 'tool_vendors': {}, 'benchmark_ticker': None, 'benchmark_map': {'.NS': '^NSEI', '.BO': '^BSESN', '.T': '^N225', '.HK': '^HSI', '.L': '^FTSE', '.TO': '^GSPTSE', '.AX': '^AXJO', '.SS': '000001.SS', '.SZ': '399001.SZ', '': 'SPY'}, 'memory_mode': 'experiment', 'memory_log_max_entries': None, 'memory_holding_horizon_sessions': 5, 'memory_outcome_price_mode': 'adjusted_close', 'checkpoint_enabled': False, 'point_in_time': True, 'execution_data_source': 'snapshot', 'graph_config_sha256': '5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e'}, 'decision_prefix_sha256': '6f9c68fc9c80a72b673c8e9840dadbfac958648851d49da426b24adb953f3fc3'}",noop
JPM,JPM,2024-04-26,2024-04-26T20:00:00+00:00,HOLD,0.0,success,TradingAgents structured decision,tradingagents,M0_original_prompt_2024H1,HOLD,"{'wall_clock_seconds': 662.8561925840331, 'run_context': {'mode': 'historical', 'as_of': '2024-04-26T20:00:00+00:00'}, 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-04-26', 'last_observation_time_utc': '2024-04-26T20:00:00+00:00', 'row_count': 330, 'sha256': 'a3f490b10bb56773db417036c906a2bc4133892aeceed62e92ae6b01d1400edf'}, 'report_path': 'strategy/cases/JPM/2024-04-26/reports', 'source_audit_path': 'strategy/cases/JPM/2024-04-26/source_audit.json', 'cache_key': '899f4623ff8df526eb6f45f3f90d9cd0f5b24656aa5bb561e4bedf0d9d76165c', 'cache_status': 'miss', 'model_config': {'llm_provider': 'deepseek', 'quick_think_llm': 'deepseek-v4-flash', 'deep_think_llm': 'deepseek-v4-flash', 'backend_url': None, 'deepseek_thinking': 'disabled', 'temperature': 0.0, 'llm_max_retries': None, 'selected_analysts': ['market', 'social', 'news', 'fundamentals'], 'output_language': 'English', 'research_depth': 'medium', 'max_debate_rounds': 3, 'max_risk_discuss_rounds': 3, 'max_recur_limit': 100, 'news_article_limit': 20, 'global_news_article_limit': 10, 'global_news_lookback_days': 7, 'global_news_queries': ['Federal Reserve interest rates inflation', 'S&P 500 earnings GDP economic outlook', 'geopolitical risk trade war sanctions', 'ECB Bank of England BOJ central bank policy', 'oil commodities supply chain energy'], 'data_vendors': {'core_stock_apis': 'yfinance', 'technical_indicators': 'yfinance', 'fundamental_data': 'yfinance', 'news_data': 'yfinance', 'macro_data': 'fred', 'prediction_markets': 'polymarket'}, 'tool_vendors': {}, 'benchmark_ticker': None, 'benchmark_map': {'.NS': '^NSEI', '.BO': '^BSESN', '.T': '^N225', '.HK': '^HSI', '.L': '^FTSE', '.TO': '^GSPTSE', '.AX': '^AXJO', '.SS': '000001.SS', '.SZ': '399001.SZ', '': 'SPY'}, 'memory_mode': 'experiment', 'memory_log_max_entries': None, 'memory_holding_horizon_sessions': 5, 'memory_outcome_price_mode': 'adjusted_close', 'checkpoint_enabled': False, 'point_in_time': True, 'execution_data_source': 'snapshot', 'graph_config_sha256': '5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e'}, 'decision_prefix_sha256': '6051af14f731c98a7e0caaa23face8669ebb3ae4ee928e14f3a42aba51148091'}",noop
JPM,JPM,2024-05-03,2024-05-03T20:00:00+00:00,HOLD,0.0,success,TradingAgents structured decision,tradingagents,M0_original_prompt_2024H1,HOLD,"{'wall_clock_seconds': 364.2615402499796, 'run_context': {'mode': 'historical', 'as_of': '2024-05-03T20:00:00+00:00'}, 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-05-03', 'last_observation_time_utc': '2024-05-03T20:00:00+00:00', 'row_count': 335, 'sha256': 'df125254766712a6fa2b8e3228bdf76f141d0d8c4faa9067c175aeaa518da6be'}, 'report_path': 'strategy/cases/JPM/2024-05-03/reports', 'source_audit_path': 'strategy/cases/JPM/2024-05-03/source_audit.json', 'cache_key': '87c6d6b06c444d7f39061831798e18899fd4112080ded4fe424b20e043648a27', 'cache_status': 'miss', 'model_config': {'llm_provider': 'deepseek', 'quick_think_llm': 'deepseek-v4-flash', 'deep_think_llm': 'deepseek-v4-flash', 'backend_url': None, 'deepseek_thinking': 'disabled', 'temperature': 0.0, 'llm_max_retries': None, 'selected_analysts': ['market', 'social', 'news', 'fundamentals'], 'output_language': 'English', 'research_depth': 'medium', 'max_debate_rounds': 3, 'max_risk_discuss_rounds': 3, 'max_recur_limit': 100, 'news_article_limit': 20, 'global_news_article_limit': 10, 'global_news_lookback_days': 7, 'global_news_queries': ['Federal Reserve interest rates inflation', 'S&P 500 earnings GDP economic outlook', 'geopolitical risk trade war sanctions', 'ECB Bank of England BOJ central bank policy', 'oil commodities supply chain energy'], 'data_vendors': {'core_stock_apis': 'yfinance', 'technical_indicators': 'yfinance', 'fundamental_data': 'yfinance', 'news_data': 'yfinance', 'macro_data': 'fred', 'prediction_markets': 'polymarket'}, 'tool_vendors': {}, 'benchmark_ticker': None, 'benchmark_map': {'.NS': '^NSEI', '.BO': '^BSESN', '.T': '^N225', '.HK': '^HSI', '.L': '^FTSE', '.TO': '^GSPTSE', '.AX': '^AXJO', '.SS': '000001.SS', '.SZ': '399001.SZ', '': 'SPY'}, 'memory_mode': 'experiment', 'memory_log_max_entries': None, 'memory_holding_horizon_sessions': 5, 'memory_outcome_price_mode': 'adjusted_close', 'checkpoint_enabled': False, 'point_in_time': True, 'execution_data_source': 'snapshot', 'graph_config_sha256': '5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e'}, 'decision_prefix_sha256': '1cfea5f0cb997e5f15346d79ee86ca91aff22a86aafedb082c87571593b50d77'}",noop
